Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
27-08-2020,285.25,297.7,275,287.15,290.51,667162,7108,193819261,113772,17.05,22.7,1.9
28-08-2020,289,295.45,286.55,288.25,290.7,621559,7360,180684869,148005,23.81,8.9,-0.75
31-08-2020,288.2,297.55,270.3,278.65,286.48,1493839,16787,427954437,216731,14.51,27.25,-9.55
01-09-2020,283,285.9,271.9,281.95,279.71,364983,4132,102087753,75466,20.68,14,-1.05
02-09-2020,282.1,305.75,280.75,293,294.93,1282160,14297,378145044,237092,18.49,25,10.9
03-09-2020,292.5,298.55,287.7,291.2,294.02,1047226,7732,307906509,113732,10.86,10.85,-1.3
04-09-2020,288,293.5,280.2,285.1,285.43,567067,5234,161858733,158766,28,13.3,-2.9
07-09-2020,288.8,291.6,282.25,285.25,286.59,246254,2590,70575058,40913,16.61,9.35,-3.55
08-09-2020,289.9,289.9,273.75,277.85,283.58,424422,3467,120358891,39833,9.39,16.15,-12.05
09-09-2020,274,286.7,274,283.35,280.43,331447,4421,92947146,77829,23.48,12.7,9.35
10-09-2020,286.25,307.85,286.25,298.15,299.5,1529082,17299,457966503,283086,18.51,21.6,11.9
11-09-2020,298.3,303.6,292.3,295.85,298.68,538669,4617,160888602,71526,13.28,11.3,-2.45
14-09-2020,301,303.8,290.85,292.7,298.71,434482,5485,129784375,127354,29.31,12.95,-8.3
15-09-2020,296,298.8,272.5,285.55,291.4,216247,2284,63013477,46133,21.33,26.3,-10.45
16-09-2020,293.4,302.25,290.8,297.2,298.21,284074,3700,84713696,30602,10.77,11.45,3.8
17-09-2020,295.8,300.4,292.15,293.25,295.86,284256,3647,84101295,55220,19.43,8.25,-2.55
18-09-2020,295,305,287.6,291.6,293.27,153363,1742,44977433,30120,19.64,17.4,-3.4
21-09-2020,295,295.9,265.8,277.45,281.6,482414,8064,135845773,70626,14.64,30.1,-17.55
22-09-2020,276.35,282.8,257.45,280.55,271.83,839100,11544,228095241,165310,19.7,25.35,4.2
23-09-2020,283,296.3,278.75,283.3,287.7,399571,5454,114958046,58957,14.76,17.55,0.3
24-09-2020,279.5,281.3,269.5,270.3,275.25,136891,1851,37678744,26649,19.47,11.8,-9.2
25-09-2020,275,283.5,275,280.35,278.96,388372,3154,108339235,82756,21.31,8.5,5.35
28-09-2020,284.9,302,282.45,295.85,291.27,307723,4690,89630821,112101,36.43,19.55,10.95
29-09-2020,297,307,292.25,298.15,299.78,461521,6523,138354236,106173,23,14.75,1.15
30-09-2020,298.5,304.35,295.05,296.5,298.2,376936,3992,112403754,126948,33.68,9.3,-2
01-10-2020,299.9,311.85,296,308.3,302.94,311640,3413,94408730,76899,24.68,15.85,8.4
05-10-2020,312.4,334.6,307.55,326.6,320.71,1020065,12716,327140794,206364,20.23,27.05,14.2
06-10-2020,328.5,331,320.55,327.1,325.34,393535,5907,128034215,101980,25.91,10.45,-1.4
07-10-2020,325,335.55,323.25,330,329.75,304569,3427,100432969,25360,8.33,12.3,5
08-10-2020,330,330,310.35,316.1,321.92,238376,3062,76739048,39042,16.38,19.65,-13.9
09-10-2020,316.75,322.15,310.25,312.65,317.12,179456,3276,56908499,26879,14.98,11.9,-4.1
12-10-2020,315,322.5,313.25,315.35,317.33,152757,2757,48474950,16973,11.11,9.25,0.35
13-10-2020,314.65,317.5,310,313.25,313.37,113461,2645,35554748,35139,30.97,7.5,-1.4
14-10-2020,310.5,315.4,310.1,313.3,312.7,105189,1921,32892288,27613,26.25,5.3,2.8
15-10-2020,318.75,325.5,305.3,307.3,317.26,221728,4386,70345160,21555,9.72,20.2,-11.45
16-10-2020,308,313.65,305.35,306.95,309.81,117374,2640,36363298,24917,21.23,8.3,-1.05
19-10-2020,310,319,309.95,316.9,313.93,113860,2802,35744320,21545,18.92,9.05,6.9
20-10-2020,315,327.5,314.4,321.65,323.44,151680,3181,49058776,22794,15.03,13.1,6.65
21-10-2020,322.9,324.35,306,311.75,316.82,147314,2818,46672404,38234,25.95,18.35,-11.15
22-10-2020,311,314.6,309.45,311.4,312.03,80504,1231,25119403,14425,17.92,5.15,0.4
23-10-2020,314.95,322.1,314.15,315.5,318.14,131247,2189,41755358,18288,13.93,7.95,0.55
26-10-2020,316,318.65,305.1,306.65,314.31,277729,3867,87293437,71400,25.71,13.55,-9.35
27-10-2020,307.1,315.45,303.2,314.4,309.9,83579,2045,25900939,13121,15.7,12.25,7.3
28-10-2020,312,320.65,309.8,318.65,315.75,166265,3733,52498884,64989,39.09,10.85,6.65
29-10-2020,315,332.5,313.5,329.85,324.5,204343,3147,66308497,67157,32.86,19,14.85
30-10-2020,330.8,347.45,329.75,339.1,338.85,633065,10676,214513145,132106,20.87,17.7,8.3
02-11-2020,339,344.2,333.55,340.85,339.71,161865,2204,54986858,23220,14.35,10.65,1.85
03-11-2020,344.5,349.6,340.05,345,344.88,129302,1858,44593260,19790,15.31,9.55,0.5
04-11-2020,340.65,359.35,337.5,351.65,348.77,476911,9159,166333755,67722,14.2,21.85,11
05-11-2020,354.6,354.6,345.2,352.65,349.62,204581,3228,71524903,50197,24.54,9.4,-1.95
06-11-2020,352,353.85,345.3,351.75,349.96,142214,2025,49768729,23516,16.54,8.55,-0.25
09-11-2020,354,364.6,352,357.55,358.43,233646,4098,83745546,34051,14.57,12.6,3.55
10-11-2020,359.8,361.65,353.35,359.5,357.57,144327,2635,51606889,21269,14.74,8.3,-0.3
11-11-2020,362,362.7,354.05,360.2,358.46,135214,2280,48469356,32160,23.78,8.65,-1.8
12-11-2020,359,369.4,358.95,365.5,365.09,188961,3116,68987984,44835,23.73,10.45,6.5
13-11-2020,365.9,371.5,362.1,368.6,367.74,119420,1532,43915241,22710,19.02,9.4,2.7
14-11-2020,369.9,373,369.1,371.45,371.7,42183,989,15679213,24452,57.97,3.9,1.55
17-11-2020,373,401.8,371.2,394.1,387.88,489054,7658,189692325,77310,15.81,30.6,21.1
18-11-2020,393,404.75,387.6,394.25,395.94,330211,6100,130743041,73268,22.19,17.15,1.25
19-11-2020,392.05,398.2,378.05,385.55,391.24,542680,5746,212316874,37641,6.94,20.15,-6.5
20-11-2020,385.45,401.9,384,388.65,392.79,249586,4634,98035079,23396,9.37,17.9,3.2
23-11-2020,388.35,413.45,383.25,408.8,398.35,407759,9547,162430639,137052,33.61,30.2,20.45
24-11-2020,408,415.3,404.65,408.9,409.68,362685,4729,148583205,145019,39.98,10.65,0.9
25-11-2020,408.9,411.55,393.2,399.4,402.72,330796,7714,133218167,104599,31.62,18.35,-9.5
26-11-2020,400.95,411.4,399.25,401.65,404.71,294358,6061,119128478,68309,23.21,12.15,0.7
27-11-2020,403.45,407.7,396.4,398.75,402.97,171387,2465,69063742,33954,19.81,11.3,-4.7
01-12-2020,398.7,423.85,394.85,421.85,413.93,673781,10253,278896890,202744,30.09,29,23.15
02-12-2020,422,461.9,419.35,453.65,445.79,661248,8956,294775264,54075,8.18,42.55,31.65
03-12-2020,454.95,457.3,443.5,447.9,448.85,498864,4155,223915807,239749,48.06,13.8,-7.05
04-12-2020,448.45,456.4,442.25,446.1,449.26,307800,4584,138282341,89834,29.19,14.15,-2.35
07-12-2020,447,466,446.05,457.8,455.69,347188,6429,158210458,118069,34.01,19.95,10.8
08-12-2020,456.55,462.35,446.5,451.6,454.44,333390,5304,151504865,64820,19.44,15.85,-4.95
09-12-2020,453.95,458,447.3,449.15,451.85,189488,2175,85620178,31136,16.43,10.7,-4.8
10-12-2020,450.9,452,438,447.2,445.27,215115,3646,95784019,40041,18.61,14,-3.7
11-12-2020,447.2,451.5,440.75,449.55,447.23,148270,1991,66310852,17194,11.6,10.75,2.35
14-12-2020,451.9,461.95,447.25,455.15,454.2,174538,2229,79275225,29890,17.13,14.7,3.25
15-12-2020,457.5,464,446.55,462.25,456.36,309739,4905,141351621,95234,30.75,17.45,4.75
16-12-2020,463,467.65,457.7,463.15,462.78,325385,3167,150581490,46283,14.22,9.95,0.15
17-12-2020,465.8,473.9,455.45,459.35,466.04,226865,3556,105727568,53400,23.54,18.45,-6.45
18-12-2020,461.8,464.45,451,455.3,456.22,158820,2381,72456626,34042,21.43,13.45,-6.5
21-12-2020,454.7,460.7,409.8,429.5,439.4,683367,9702,300268060,144734,21.18,50.9,-25.2
22-12-2020,423.2,461,417.6,458.75,439.86,577656,11153,254086834,119555,20.7,43.4,35.55
23-12-2020,457.95,466.7,454.4,463.15,460.42,157493,2737,72513713,21955,13.94,12.3,5.2
24-12-2020,468.15,480,462.7,473.2,472.15,253312,4408,119602090,35368,13.96,17.3,5.05
28-12-2020,473.95,507.05,473,490.8,493.59,462526,7313,228299227,62448,13.5,34.05,16.85
29-12-2020,496,499,484.95,488.9,490.99,431608,4520,211915742,213068,49.37,14.05,-7.1
30-12-2020,488.95,496,478.55,485.95,487.8,925858,4742,451631332,674106,72.81,17.45,-3
31-12-2020,482,483.85,440,479,472.49,1074204,6940,507550027,634209,59.04,43.85,-3
01-01-2021,478.4,493,478.4,490.85,489.29,363101,3635,177662446,216257,59.56,14.6,12.45
04-01-2021,490.85,502.6,487,494.5,495.21,270552,3089,133981064,40605,15.01,15.6,3.65
05-01-2021,492,501.35,489.3,494.45,495.86,289877,3707,143739418,67349,23.23,12.05,2.45
06-01-2021,496.5,500.25,484.7,491.15,494.7,285573,3764,141272840,54791,19.19,15.55,-5.35
07-01-2021,498,523.9,494,518,511.88,673379,9685,344691282,205521,30.52,29.9,20
08-01-2021,522.05,526.8,514.45,518.1,520.15,176427,2118,91768315,30045,17.03,12.35,-3.95
11-01-2021,518,525,510.55,518.55,515.85,785810,5876,405360998,114567,14.58,14.45,0.55
12-01-2021,518.55,536.5,518.55,525.55,529.08,192102,3013,101637446,31036,16.16,17.95,7
13-01-2021,526.25,540,521.5,536.9,532.9,260454,4257,138796953,56958,21.87,18.5,10.65
14-01-2021,536.9,541,528.2,532.1,534.74,173831,3179,92954800,37178,21.39,12.8,-4.8
15-01-2021,532.9,537.7,519.3,527,529.12,206757,4375,109398522,48971,23.69,18.4,-5.9
18-01-2021,534,534,502.7,507.25,515.58,228546,4477,117834658,42304,18.51,31.3,-26.75
19-01-2021,510,532.15,510,530.05,525.36,167060,3200,87766837,20704,12.39,22.15,20.05
20-01-2021,530.05,552.15,530.05,547.75,538.29,652647,8841,351310796,145940,22.36,22.1,17.7
21-01-2021,552.5,552.8,531.45,536.3,546.96,489849,7146,267925923,143576,29.31,21.35,-16.2
22-01-2021,535.4,546.6,521.95,526.9,534.87,216654,3965,115882438,31528,14.55,24.65,-8.5
25-01-2021,530,534.55,509.3,514.15,526.32,894362,7401,470718175,91131,10.19,25.25,-15.85
27-01-2021,513.9,521.5,507,512.45,514.72,166822,4160,85867202,42182,25.29,14.5,-1.45
28-01-2021,505.1,519.3,501.5,511.95,511.95,186073,3486,95259947,22625,12.16,17.8,6.85
29-01-2021,517,525.1,502.65,507.05,516.96,235347,3887,121665437,60649,25.77,22.45,-9.95
01-02-2021,513.95,542.1,497.9,537.85,521.08,305400,6032,159138333,78244,25.62,44.2,23.9
02-02-2021,543.95,566.6,541,564.1,554.68,315693,7451,175109809,122294,38.74,25.6,20.15
03-02-2021,568.2,576.5,558.75,566.15,567.9,355444,5255,201855635,37044,10.42,17.75,-2.05
04-02-2021,567.7,611.8,557.35,590,592.73,506045,8582,299950438,72282,14.28,54.45,22.3
05-02-2021,591.15,607.85,588.45,595.55,597.33,284828,5746,170135781,56450,19.82,19.4,4.4
08-02-2021,606,638.05,604.35,628.6,626.63,437438,8041,274111378,65522,14.98,33.7,22.6
09-02-2021,632.95,641.85,620.7,629.7,631.77,347431,5706,219498198,61002,17.56,21.15,-3.25
10-02-2021,633.7,654.45,622.1,650.9,639.97,263091,4397,168370693,28293,10.75,32.35,17.2
11-02-2021,649,660.4,645.5,658.75,652.27,212497,4495,138604519,42948,20.21,14.9,9.75
12-02-2021,658.95,724.6,655.05,719.2,697,952839,15308,664130926,102155,10.72,69.55,60.25
15-02-2021,723,788.3,707.45,762.9,752.39,1243448,23963,935563248,133511,10.74,80.85,39.9
16-02-2021,759.6,802.85,757.5,780.4,784.82,918696,12998,721014246,90506,9.85,45.35,20.8
17-02-2021,785,802,782.35,785.15,791.54,579039,9500,458335116,97092,16.77,19.65,0.15
18-02-2021,785.5,824.1,785.5,807.75,805.42,465694,7177,375080676,49593,10.65,38.6,22.25
19-02-2021,810.05,830.85,730,781.4,795.3,1157129,14437,920270438,124404,10.75,100.85,-28.65
22-02-2021,788.6,812.7,781,805.65,797.02,542942,7401,432734535,50638,9.33,31.7,17.05
23-02-2021,812,826.9,789.05,798.9,811.66,484149,7247,392963175,65875,13.61,37.85,-13.1
24-02-2021,808,812.25,769.1,804.1,801.05,1216403,10601,974404682,312572,25.7,43.15,-3.9
25-02-2021,815,862.05,808.2,843.35,838.42,717247,12000,601353768,72310,10.08,53.85,28.35
26-02-2021,835,860.8,819.7,833.2,840.13,574915,9487,483004582,62668,10.9,41.1,-1.8
01-03-2021,841.95,860.3,836.95,852.05,850.38,705419,5110,599873956,382969,54.29,23.35,10.1
02-03-2021,858,876.65,852.55,872.55,862.46,389715,6717,336112793,87155,22.36,24.1,14.55
03-03-2021,880.95,944.75,873,918.65,909.08,1263755,17506,1148855325,287898,22.78,71.75,37.7
04-03-2021,914.75,938.7,905.2,918.55,922.73,1067983,15765,985461538,309611,28.99,33.5,3.8
05-03-2021,916.2,933.9,888.9,909.8,911.98,705343,12753,643260056,81221,11.52,45,-6.4
08-03-2021,919,926.4,902.45,909.55,914.78,275191,4059,251740430,39508,14.36,23.95,-9.45
09-03-2021,928,928,893,905.05,911.37,375211,4940,341955461,48076,12.81,35,-22.95
10-03-2021,911,914.7,888.8,896.8,901.76,773790,5031,697774738,177066,22.88,25.9,-14.2
12-03-2021,909,923.3,889.35,896.75,908.22,937113,5667,851108327,244867,26.13,33.95,-12.25
15-03-2021,899.5,904,874.15,895.5,891.73,297114,6671,264944502,74282,25,29.85,-4
16-03-2021,900,904.2,888.55,894.2,894.98,193161,2060,172875196,99834,51.68,15.65,-5.8
17-03-2021,899.8,905,864.5,872.15,882.97,217584,3142,192120661,67190,30.88,40.5,-27.65
18-03-2021,879.7,890.8,858.2,871.35,877.15,169237,3087,148446580,18351,10.84,32.6,-8.35
19-03-2021,811.4,895,811.4,889.4,867.91,404927,7639,351442059,160142,39.55,83.6,78
22-03-2021,898.8,1003.1,883.7,990.9,965.37,897824,20194,866731870,94926,10.57,119.4,92.1
23-03-2021,999.8,1086.35,993.2,1058.15,1057.41,1602967,34304,1694995667,102306,6.38,93.15,58.35
24-03-2021,1063.7,1093,1018.05,1025.6,1060.03,1145603,30221,1214373737,98549,8.6,74.95,-38.1
25-03-2021,1037,1040,976.95,981.55,1000.75,1074756,22067,1075567129,137943,12.83,63.05,-55.45
26-03-2021,998,1018.85,979,985.9,990.18,908903,10431,899979918,404290,44.48,39.85,-12.1
30-03-2021,1008,1041.95,987.95,1032.95,1018.07,483894,9570,492637920,37524,7.75,54,24.95
31-03-2021,1038,1053,1016.5,1030.85,1033.55,545915,10955,564233046,62662,11.48,36.5,-7.15
01-04-2021,1044,1115.3,1034.95,1107.3,1084.14,571877,12881,619994936,71353,12.48,80.35,63.3
05-04-2021,1129.95,1150.2,1098.6,1138.2,1127.06,1108683,26218,1249550117,121190,10.93,51.6,8.25
06-04-2021,1153.9,1240.45,1142.65,1225.55,1203.85,1017808,29981,1225291284,69732,6.85,97.8,71.65
07-04-2021,1234,1251.7,1106.1,1163.5,1180.3,1817561,55189,2145268112,301999,16.62,145.6,-70.5
08-04-2021,1165,1191.2,1138,1162.45,1167.89,671871,15058,784673736,39922,5.94,53.2,-2.55
09-04-2021,1162.45,1228.2,1151.45,1200.85,1196.45,651315,15499,779266884,39219,6.02,76.75,38.4
12-04-2021,1183.95,1183.95,1061,1076.15,1101.51,1225329,22495,1349712740,378480,30.89,122.95,-107.8
13-04-2021,1075,1116.15,1051.4,1105.85,1090.61,967929,22168,1055636178,84390,8.72,64.75,30.85
15-04-2021,1099,1144.8,1082.85,1129.7,1115.99,608615,12689,679210801,65171,10.71,61.95,30.7
16-04-2021,1129.7,1192,1120.85,1160.7,1161.55,554381,13002,643943398,89870,16.21,71.15,31
19-04-2021,1060.4,1153.25,1060.4,1136.3,1128.2,690393,17006,778904752,159091,23.04,92.85,75.9
20-04-2021,1154,1177.6,1125.05,1142.35,1159.02,604245,12163,700329242,218626,36.18,52.55,-11.65
22-04-2021,1139,1169.1,1127.1,1157.7,1150.42,381924,7584,439373306,41430,10.85,42,18.7
23-04-2021,1167,1183.2,1146.1,1158,1168.05,366703,7013,428327253,94851,25.87,37.1,-9
26-04-2021,1164,1198,1161,1173.35,1182.93,460313,10719,544516501,98330,21.36,37,9.35
27-04-2021,1186.5,1213.2,1181.1,1191.15,1197.07,350844,7111,419983807,67279,19.18,32.1,4.65
28-04-2021,1211.7,1213.7,1181,1185.25,1197.43,228274,4490,273342946,26107,11.44,32.7,-26.45
29-04-2021,1199,1212.3,1178.1,1182.7,1195.24,330396,8279,394901902,68380,20.7,34.2,-16.3
30-04-2021,1174,1200.4,1143.35,1158.5,1180.5,291832,7688,344508784,50757,17.39,57.05,-15.5
03-05-2021,1154.95,1263,1123.4,1255.6,1212.76,607822,14703,737141776,53866,8.86,139.6,100.65
04-05-2021,1285,1298.8,1241.8,1262.2,1274.39,711456,18826,906673596,97922,13.76,57,-22.8
05-05-2021,1277,1290,1240.3,1267.85,1262.65,385917,9810,487279698,25848,6.7,49.7,-9.15
06-05-2021,1274,1311.7,1263,1287.3,1284.97,401805,12380,516305555,89146,22.19,48.7,13.3
07-05-2021,1302,1322,1290.7,1298.45,1304.19,322157,9641,420153693,70184,21.79,31.3,-3.55
10-05-2021,1299.85,1313.75,1286.9,1304.05,1299.87,274052,6191,356231843,115804,42.26,26.85,4.2
11-05-2021,1294,1326,1285.65,1303,1305.04,203857,5527,266041422,53040,26.02,40.35,9
12-05-2021,1306.1,1328.6,1279,1284.65,1304.43,180215,4624,235078727,25636,14.23,49.6,-21.45
14-05-2021,1296,1302.85,1213.05,1220.05,1242.99,446220,9002,554649200,182544,40.91,89.8,-75.95
17-05-2021,1235,1298.55,1227.15,1289.45,1275.86,456118,9896,581944367,101465,22.25,71.4,54.45
18-05-2021,1318,1345.1,1301.8,1328.95,1312.55,465887,14985,611498381,182282,39.13,43.3,10.95
19-05-2021,1349,1350.5,1284.45,1294.35,1311.56,435929,14356,571746300,73974,16.97,66.05,-54.65
20-05-2021,1305,1320,1284,1301.8,1303.29,213305,5983,277997908,27249,12.77,36,-3.2
21-05-2021,1324,1335.8,1300.35,1314.8,1316.39,290465,8325,382365945,73270,25.22,35.45,-9.2
24-05-2021,1316.1,1329,1302.8,1308.25,1315.41,273348,7808,359565778,98289,35.96,26.2,-7.85
25-05-2021,1316.8,1321.9,1273.1,1283,1297.78,225642,9430,292832813,41229,18.27,48.8,-33.8
26-05-2021,1293.7,1326.8,1254.15,1322.95,1302.11,350394,12045,456251944,89289,25.48,72.65,29.25
27-05-2021,1329,1341.6,1305.25,1324.85,1332.44,601798,15750,801859085,293541,48.78,36.35,-4.15
28-05-2021,1314,1330,1298.3,1302.5,1310.72,128243,5242,168090965,22611,17.63,31.7,-11.5
31-05-2021,1308,1321,1292.5,1315.75,1304.64,143765,4667,187561572,16731,11.64,28.5,7.75
01-06-2021,1324.9,1429.85,1309.8,1415.25,1373.35,467146,17082,641556159,48163,10.31,120.05,90.35
02-06-2021,1422.15,1556.75,1413.1,1546.75,1506.78,1606261,41150,2420279525,63794,3.97,143.65,124.6
03-06-2021,1561.15,1623.2,1554.15,1583.55,1594.66,1305346,53697,2081586711,116246,8.91,69.05,22.4
04-06-2021,1600.1,1713.55,1587.15,1701.2,1656.96,1523312,55421,2524074237,161230,10.58,126.4,101.1
07-06-2021,1718.45,1718.45,1613.1,1623.95,1655.43,1144681,49156,1894939997,207110,18.09,105.35,-94.5
08-06-2021,1638,1667.75,1602.5,1636.25,1634.01,714087,24095,1166825670,60181,8.43,65.25,-1.75
09-06-2021,1645,1655,1572.4,1594.45,1610.04,602692,20875,970356141,65388,10.85,82.6,-50.55
10-06-2021,1614.9,1630.7,1591.1,1611.55,1608.17,268132,10307,431201793,32034,11.95,39.6,-3.35
11-06-2021,1618,1621.15,1575.6,1601.45,1601.53,336513,9772,538935961,127658,37.94,45.55,-16.55
14-06-2021,1441.35,1530,1201.1,1501.25,1377.41,2351754,112053,3239324404,323335,13.75,328.9,59.9
15-06-2021,1559,1572.9,1477.3,1538.05,1525.97,1383257,54750,2110814142,97079,7.02,95.6,-20.95
16-06-2021,1511.9,1537.8,1409.25,1449.3,1498.93,718638,29520,1077188613,75180,10.46,128.55,-62.6
17-06-2021,1381.1,1435.25,1304.4,1367.95,1375.13,2215719,92830,3046910216,359868,16.24,130.85,-13.15
18-06-2021,1345,1504,1331.6,1487.85,1418.82,2455376,95120,3483729444,260480,10.61,172.4,142.85
21-06-2021,1491.95,1582.65,1444.5,1540.7,1535.75,1983533,75305,3046210825,194247,9.79,138.15,48.75
22-06-2021,1557,1583.15,1531.35,1541.45,1563.58,1273267,39631,1990849825,242108,19.01,51.8,-15.55
23-06-2021,1562.8,1569.4,1481.3,1504.4,1515.51,723231,24024,1096062798,87623,12.12,88.1,-58.4
24-06-2021,1514,1524.45,1488.05,1508.3,1503.01,488600,16058,734368653,28305,5.79,36.4,-5.7
25-06-2021,1540,1540,1500.8,1519.45,1520.47,499131,11082,758915157,188746,37.81,39.2,-20.55
28-06-2021,1521,1564.95,1518,1526.2,1540.39,514512,16845,792550121,108781,21.14,46.95,5.2
29-06-2021,1530,1548,1513.05,1522.7,1530.16,542253,17093,829733568,77091,14.22,34.95,-7.3
30-06-2021,1543,1543,1503.2,1508.4,1524.53,285747,7315,435630885,72687,25.44,39.8,-34.6
01-07-2021,1510,1522.9,1482.35,1490.3,1500.42,354796,13049,532344604,45780,12.9,40.55,-19.7
02-07-2021,1493.7,1507.95,1412,1422.1,1456.84,593457,24006,864571056,82697,13.93,95.95,-71.6
05-07-2021,1422,1443.95,1350.95,1393.85,1390.96,1013354,40337,1409538134,155611,15.36,93,-28.15
06-07-2021,1397.35,1443.8,1379.4,1414.55,1418,661746,20794,938356298,33959,5.13,64.4,17.2
07-07-2021,1420,1436.8,1385.45,1425.3,1411.1,344971,11641,486789803,17603,5.1,51.35,5.3
08-07-2021,1425,1445,1411.4,1425.5,1426.19,288672,8637,411701788,16942,5.87,33.6,0.5
09-07-2021,1429,1457,1418.25,1430.65,1433.86,261365,8568,374759647,16131,6.17,38.75,1.65
12-07-2021,1445,1446.35,1415,1421,1430.9,247953,4916,354796932,124787,50.33,31.35,-24
13-07-2021,1428,1432.8,1385.15,1417.65,1408.31,308177,12029,434007641,34275,11.12,47.65,-10.35
14-07-2021,1454,1454,1398.05,1401.45,1417.85,225626,7510,319903244,33605,14.89,55.95,-52.55
15-07-2021,1402,1428,1394.25,1408.35,1407.14,160627,5502,226024875,11451,7.13,33.75,6.35
16-07-2021,1406,1414.9,1388.25,1394.65,1399.37,181214,7318,253585786,34108,18.82,26.65,-11.35
19-07-2021,1392.9,1412,1333.3,1380.55,1378.82,473649,12316,653075105,136584,28.84,78.7,-12.35
20-07-2021,1346,1381.85,1338.8,1366,1360.97,275103,9139,374406715,26029,9.46,43.05,20
22-07-2021,1370,1424.7,1341,1415,1381.67,577450,16783,797846587,239237,41.43,83.7,45
23-07-2021,1438,1438,1385.85,1403.55,1406.59,328363,11215,461873571,33457,10.19,52.15,-34.45
26-07-2021,1400,1416.95,1392.2,1403.8,1405.65,189442,6984,266288606,31039,16.38,24.75,3.8
27-07-2021,1415,1423.8,1378.8,1396.6,1398.27,184870,5272,258498925,16912,9.15,45,-18.4
28-07-2021,1410,1424.5,1378.5,1399.95,1402.81,213337,6585,299271885,14721,6.9,46,-10.05
29-07-2021,1405.15,1424.5,1397.7,1401.4,1414.12,276085,7410,390417772,116149,42.07,26.8,-3.75
30-07-2021,1409,1448.95,1401.4,1420.9,1427.34,288120,10553,411244161,68622,23.82,47.55,11.9
02-08-2021,1435.55,1444,1424,1437.25,1434.04,266470,7670,382128718,132405,49.69,20,1.7
03-08-2021,1470,1470,1422.6,1443,1441.94,205356,8673,296111730,16112,7.85,47.4,-27
04-08-2021,1463.7,1463.7,1422.65,1429.45,1439.65,220690,8257,317716819,39487,17.89,41.05,-34.25
05-08-2021,1429.55,1437.5,1408.3,1432.6,1424.8,200469,4713,285629229,87148,43.47,29.2,3.05
06-08-2021,1417,1554.95,1417,1536.4,1515.38,928081,34488,1406392599,211720,22.81,137.95,119.4
09-08-2021,1545,1565,1485,1493.3,1514.21,393897,11615,596444202,122663,31.14,80,-51.7
10-08-2021,1490.95,1498.25,1426.5,1447.35,1465.59,213602,7639,313053457,17755,8.31,71.75,-43.6
11-08-2021,1448,1457,1407.2,1437.05,1429.11,251567,9235,359517820,56506,22.46,49.8,-10.95
12-08-2021,1448,1458,1431.05,1444,1445.69,219223,6415,316927777,89829,40.98,26.95,-4
13-08-2021,1445,1454,1427.55,1436.55,1444.26,197472,5981,285201205,121662,61.61,26.45,-8.45
16-08-2021,1437,1449.55,1414.15,1430.7,1429.78,112779,3954,161249707,13051,11.57,35.4,-6.3
17-08-2021,1434.9,1450.9,1416.75,1441.35,1436.58,175457,6895,252058455,42322,24.12,34.15,6.45
18-08-2021,1451,1496.95,1433,1459.4,1453.64,436117,9273,633957350,188151,43.14,63.95,8.4
20-08-2021,1449,1481.4,1405.4,1427.45,1451.64,175904,6270,255348473,38700,22,76,-21.55
23-08-2021,1414,1428.3,1362.2,1396.45,1402.64,370086,10304,519099106,79751,21.55,66.1,-17.55
24-08-2021,1418,1448.25,1390.5,1437.4,1413.97,159818,4489,225977797,34832,21.79,57.75,19.4
25-08-2021,1448.6,1481.65,1425.4,1474.75,1457.52,345676,9991,503828428,126905,36.71,56.25,26.15
26-08-2021,1484,1494.55,1461.4,1476.15,1478.42,174808,6587,258438858,17500,10.01,33.15,-7.85
27-08-2021,1477,1516.35,1475.05,1506.6,1499.07,316729,11639,474798668,74307,23.46,41.3,29.6
30-08-2021,1513.8,1526.75,1493.35,1516.1,1510.91,167589,6844,253211203,58103,34.67,33.4,2.3
31-08-2021,1516.1,1596.1,1512.55,1588,1568.3,296972,9368,465739909,43744,14.73,83.55,71.9
01-09-2021,1595,1600.5,1562,1565.05,1577.67,199609,8590,314916995,43891,21.99,38.5,-29.95
02-09-2021,1575,1593.8,1565.95,1569.65,1577.15,77748,2710,122619918,11711,15.06,27.85,-5.35
03-09-2021,1584.8,1584.8,1552,1565.5,1564.49,62094,2883,97145534,8224,13.24,32.8,-19.3
06-09-2021,1574,1628.1,1566.45,1582.1,1602.99,201659,7960,323258105,24663,12.23,61.65,8.1
07-09-2021,1585.5,1590.65,1551.95,1557.45,1567.66,95980,5443,150463617,23059,24.02,38.7,-28.05
08-09-2021,1560,1578,1538.55,1555.85,1557.47,69825,3455,108750623,7063,10.12,39.45,-4.15
09-09-2021,1564,1565.9,1535.35,1544.5,1550.01,46509,2178,72089525,7106,15.28,30.55,-19.5
13-09-2021,1549.75,1557.75,1525.45,1532.3,1536.92,68576,2542,105395922,9600,14,32.3,-17.45
14-09-2021,1544,1547.35,1497,1515.9,1519.09,153351,4894,232953345,32588,21.25,50.35,-28.1
15-09-2021,1515,1545,1497,1517.45,1517.94,262158,8829,397939987,44833,17.1,48,2.45
16-09-2021,1524,1529.2,1500,1503.2,1508.22,155436,5752,234432386,41491,26.69,29.2,-20.8
